,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.0007,0.001213,0.0,6e-06,0.000117,0.000847,0.00807
dr-ibt,500.0,0.001146,0.001515,0.0,0.000134,0.000566,0.00147,0.00925
dr-ibt (tau=0),500.0,0.026367,0.015484,0.000308,0.015137,0.023249,0.034511,0.086744
dm,500.0,0.048517,0.008987,0.025517,0.042089,0.048522,0.054872,0.07892
dr,500.0,0.001604,0.002205,0.0,0.000161,0.000705,0.002167,0.014836
mrdr,500.0,0.001117,0.001496,0.0,0.000113,0.000556,0.001459,0.009665
dr-os (oracle),500.0,0.000447,0.001039,0.0,7e-06,4.7e-05,0.000321,0.008875
dr-os,500.0,0.001526,0.002086,0.0,0.000167,0.000662,0.002043,0.014018
switch-dr (oracle),500.0,0.000503,0.000964,0.0,2.3e-05,0.000154,0.000526,0.008559
switch-dr,500.0,0.001604,0.002205,0.0,0.000161,0.000705,0.002167,0.014836
