,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.001664,0.003806,0.0,2e-06,9.5e-05,0.001574,0.028858
dr-ibt,500.0,0.005254,0.007099,0.0,0.000576,0.002473,0.006696,0.046218
dr-ibt (tau=0),500.0,0.005927,0.008885,0.0,0.000457,0.002424,0.007907,0.058812
dm,500.0,0.051413,0.019144,0.011806,0.037928,0.049877,0.063306,0.116549
dr,500.0,0.005657,0.007594,0.0,0.000546,0.002748,0.007467,0.044343
mrdr,500.0,0.004497,0.006359,0.0,0.000381,0.00203,0.005693,0.042374
dr-os (oracle),500.0,0.003175,0.00645,0.0,2.2e-05,0.000283,0.003087,0.044838
dr-os,500.0,0.005621,0.007541,0.0,0.000545,0.002747,0.007529,0.044838
switch-dr (oracle),500.0,0.003278,0.00621,0.0,0.000123,0.000854,0.003186,0.044343
switch-dr,500.0,0.005657,0.007594,0.0,0.000546,0.002748,0.007467,0.044343
