,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000788,0.001122,0.0,9e-06,0.000297,0.001191,0.006948
dr-ibt,500.0,0.001205,0.001382,0.0,0.000153,0.000734,0.001788,0.008656
dr-ibt (tau=0),500.0,0.006945,0.006191,0.0,0.002076,0.005164,0.010518,0.032929
dm,500.0,0.004733,0.002334,0.000294,0.003121,0.004416,0.006331,0.014386
dr,500.0,0.001153,0.001451,0.0,0.000148,0.000664,0.00158,0.009098
mrdr,500.0,0.001112,0.00133,0.0,0.000165,0.00067,0.001475,0.009793
dr-os (oracle),500.0,5e-05,0.000178,0.0,1e-06,8e-06,2.6e-05,0.002003
dr-os,500.0,0.001112,0.001392,0.0,0.000125,0.000491,0.001656,0.008163
switch-dr (oracle),500.0,6.2e-05,0.000152,0.0,4e-06,2e-05,6.2e-05,0.002126
switch-dr,500.0,0.000961,0.001208,0.0,0.000121,0.000503,0.001414,0.008111
