,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000651,0.001755,0.0,1e-06,3.7e-05,0.000434,0.020298
dr-ibt,500.0,0.002565,0.003565,0.0,0.000281,0.001218,0.003339,0.024556
dr-ibt (tau=0),500.0,0.003502,0.005406,0.0,0.000206,0.00112,0.004258,0.037621
dm,500.0,0.043324,0.013214,0.010834,0.033714,0.042169,0.052228,0.093117
dr,500.0,0.003216,0.004268,0.0,0.000332,0.001453,0.004468,0.03013
mrdr,500.0,0.002305,0.003304,0.0,0.000192,0.001024,0.002902,0.023889
dr-os (oracle),500.0,0.001097,0.00269,0.0,1.5e-05,9.4e-05,0.000658,0.030701
dr-os,500.0,0.003121,0.004146,0.0,0.000331,0.001416,0.00451,0.030701
switch-dr (oracle),500.0,0.001231,0.002574,0.0,4.9e-05,0.000303,0.001204,0.03013
switch-dr,500.0,0.003216,0.004268,0.0,0.000332,0.001453,0.004468,0.03013
