,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.002283,0.003708,0.0,1e-05,0.000481,0.002968,0.019818
dr-ibt,500.0,0.003402,0.004227,0.0,0.000416,0.001794,0.0046,0.022544
dr-ibt (tau=0),500.0,0.012541,0.014855,1e-06,0.001891,0.007059,0.018788,0.085402
dm,500.0,0.00424,0.004271,0.0,0.000981,0.002993,0.006297,0.028205
dr,500.0,0.003623,0.004983,0.0,0.000385,0.001617,0.004862,0.030955
mrdr,500.0,0.003585,0.004725,0.0,0.000479,0.00174,0.004711,0.027072
dr-os (oracle),500.0,0.000272,0.000899,0.0,2e-06,1.6e-05,6.3e-05,0.010834
dr-os,500.0,0.003286,0.004238,0.0,0.000424,0.001621,0.004506,0.035964
switch-dr (oracle),500.0,0.000302,0.000883,0.0,7e-06,4.7e-05,0.000191,0.012113
switch-dr,500.0,0.003548,0.004421,0.0,0.000365,0.001964,0.005081,0.025976
