,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000446,0.000915,0.0,3e-06,2.9e-05,0.000434,0.005954
dr-ibt,500.0,0.001162,0.001629,0.0,0.000123,0.000547,0.0016,0.018195
dr-ibt (tau=0),500.0,0.028616,0.022063,3.3e-05,0.010776,0.023677,0.041525,0.111654
dm,500.0,0.054552,0.010188,0.025765,0.0474,0.053885,0.061614,0.083552
dr,500.0,0.001814,0.00234,0.0,0.000226,0.000937,0.00254,0.020795
mrdr,500.0,0.001278,0.00209,0.0,0.000149,0.000616,0.001681,0.027196
dr-os (oracle),500.0,0.000925,0.001643,0.0,1.2e-05,0.00011,0.001129,0.013196
dr-os,500.0,0.00176,0.002212,0.0,0.000257,0.000899,0.002414,0.017917
switch-dr (oracle),500.0,0.000866,0.001473,0.0,3.4e-05,0.000177,0.001008,0.010893
switch-dr,500.0,0.001814,0.00234,0.0,0.000226,0.000937,0.00254,0.020795
