,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.001621,0.003634,0.0,3e-06,0.000116,0.001341,0.03468
dr-ibt,500.0,0.004704,0.006749,0.0,0.000556,0.002166,0.006431,0.0767
dr-ibt (tau=0),500.0,0.005549,0.00728,0.0,0.000626,0.00258,0.007892,0.052828
dm,500.0,0.009618,0.008985,1e-06,0.003,0.00734,0.013709,0.060937
dr,500.0,0.004605,0.005914,0.0,0.000624,0.002265,0.00614,0.041225
mrdr,500.0,0.004544,0.006155,0.0,0.00058,0.002096,0.005934,0.0432
dr-os (oracle),500.0,0.001815,0.004139,0.0,8e-06,7.5e-05,0.001424,0.031871
dr-os,500.0,0.004041,0.005445,0.0,0.000497,0.001856,0.005659,0.03582
switch-dr (oracle),500.0,0.001744,0.003891,0.0,3e-05,0.000194,0.001472,0.0286
switch-dr,500.0,0.00469,0.006838,0.0,0.000517,0.00188,0.00591,0.048857
