,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000203,0.000468,0.0,1e-06,1.6e-05,0.000154,0.003773
dr-ibt,500.0,0.000599,0.001089,0.0,5.2e-05,0.000232,0.000652,0.008989
dr-ibt (tau=0),500.0,0.005016,0.005771,0.0,0.000743,0.003032,0.007592,0.044486
dm,500.0,0.054112,0.00691,0.035828,0.049035,0.053826,0.058776,0.076527
dr,500.0,0.000995,0.001566,0.0,0.000108,0.000391,0.001217,0.011056
mrdr,500.0,0.000534,0.000774,0.0,5.9e-05,0.000231,0.000706,0.006563
dr-os (oracle),500.0,0.000583,0.001104,0.0,8e-06,9.1e-05,0.000618,0.011029
dr-os,500.0,0.000824,0.001144,0.0,0.000109,0.000386,0.001076,0.011029
switch-dr (oracle),500.0,0.000516,0.000974,0.0,3.2e-05,0.00014,0.000488,0.010624
switch-dr,500.0,0.000995,0.001566,0.0,0.000108,0.000391,0.001217,0.011056
