,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.001406,0.002408,0.0,1.1e-05,0.000274,0.001851,0.013886
dr-ibt,500.0,0.002601,0.00346,0.0,0.000274,0.001229,0.003712,0.02514
dr-ibt (tau=0),500.0,0.04301,0.031234,5e-06,0.018076,0.037764,0.063308,0.147505
dm,500.0,0.0441,0.012878,0.012729,0.034633,0.044087,0.052743,0.106727
dr,500.0,0.003371,0.004527,0.0,0.000279,0.001554,0.004967,0.032095
mrdr,500.0,0.002311,0.003137,0.0,0.000281,0.001056,0.002963,0.026293
dr-os (oracle),500.0,0.001009,0.002569,0.0,9e-06,7.3e-05,0.000522,0.03329
dr-os,500.0,0.003218,0.004327,0.0,0.000302,0.001535,0.004528,0.03329
switch-dr (oracle),500.0,0.001024,0.002424,0.0,3.5e-05,0.000164,0.000817,0.032095
switch-dr,500.0,0.003371,0.004527,0.0,0.000279,0.001554,0.004967,0.032095
