,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000118,0.000285,0.0,2e-06,1.2e-05,7.5e-05,0.002656
dr-ibt,500.0,0.000371,0.000493,0.0,4e-05,0.00018,0.00049,0.002977
dr-ibt (tau=0),500.0,0.021449,0.010639,0.001811,0.013855,0.020273,0.027544,0.060003
dm,500.0,0.050065,0.006818,0.031454,0.04495,0.049656,0.054733,0.068383
dr,500.0,0.000663,0.000844,0.0,7e-05,0.000347,0.000877,0.006466
mrdr,500.0,0.000421,0.000575,0.0,4.3e-05,0.000193,0.000532,0.003546
dr-os (oracle),500.0,0.000508,0.000843,0.0,6e-06,7.9e-05,0.000636,0.004264
dr-os,500.0,0.000689,0.000879,0.0,7.2e-05,0.000356,0.000956,0.006034
switch-dr (oracle),500.0,0.00047,0.000755,0.0,2.1e-05,0.000144,0.000515,0.003974
switch-dr,500.0,0.000663,0.000844,0.0,7e-05,0.000347,0.000877,0.006466
