,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000164,0.00047,0.0,0.0,3e-06,5.8e-05,0.004171
dr-ibt,500.0,0.001063,0.001442,0.0,7.9e-05,0.000449,0.001542,0.010777
dr-ibt (tau=0),500.0,0.001654,0.002662,0.0,0.000125,0.000578,0.001956,0.016781
dm,500.0,0.048892,0.009116,0.025382,0.042469,0.049069,0.055071,0.073962
dr,500.0,0.001554,0.002066,0.0,0.000109,0.000704,0.002185,0.011722
mrdr,500.0,0.001076,0.001486,0.0,7.8e-05,0.000378,0.001573,0.008461
dr-os (oracle),500.0,0.000505,0.001213,0.0,6e-06,4.5e-05,0.000297,0.010076
dr-os,500.0,0.001486,0.001959,0.0,0.000114,0.000736,0.002077,0.010989
switch-dr (oracle),500.0,0.00056,0.001139,0.0,2.1e-05,0.000137,0.000651,0.009677
switch-dr,500.0,0.001554,0.002066,0.0,0.000109,0.000704,0.002185,0.011722
