,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000972,0.002025,0.0,3e-06,8.6e-05,0.000927,0.012689
dr-ibt,500.0,0.002747,0.003593,0.0,0.000335,0.001254,0.00381,0.022164
dr-ibt (tau=0),500.0,0.004258,0.00549,0.0,0.000324,0.001764,0.00619,0.029531
dm,500.0,0.006989,0.005641,3e-06,0.002672,0.005717,0.009815,0.036511
dr,500.0,0.002782,0.003758,0.0,0.00029,0.001284,0.003606,0.02579
mrdr,500.0,0.002596,0.003571,0.0,0.000241,0.001204,0.00325,0.025346
dr-os (oracle),500.0,0.0006,0.001562,0.0,4e-06,2.3e-05,0.000202,0.014985
dr-os,500.0,0.002882,0.004,0.0,0.000353,0.001321,0.003847,0.030932
switch-dr (oracle),500.0,0.000715,0.001784,0.0,1.2e-05,9.1e-05,0.000365,0.014557
switch-dr,500.0,0.003151,0.004476,0.0,0.000354,0.001418,0.004244,0.042313
