,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000881,0.001829,0.0,4e-06,5.4e-05,0.000863,0.014865
dr-ibt,500.0,0.002123,0.00309,0.0,0.000193,0.000892,0.00279,0.025249
dr-ibt (tau=0),500.0,0.036178,0.025917,3e-06,0.0143,0.032096,0.053835,0.132533
dm,500.0,0.047017,0.013171,0.007291,0.037813,0.04684,0.055552,0.092848
dr,500.0,0.002672,0.003826,0.0,0.000273,0.001097,0.003489,0.024238
mrdr,500.0,0.001947,0.002876,0.0,0.000203,0.00084,0.00252,0.023453
dr-os (oracle),500.0,0.001305,0.002773,0.0,1.3e-05,0.000116,0.001167,0.022289
dr-os,500.0,0.002644,0.003772,0.0,0.000269,0.00115,0.003549,0.023396
switch-dr (oracle),500.0,0.001414,0.002645,0.0,5.9e-05,0.000401,0.00149,0.021777
switch-dr,500.0,0.002672,0.003826,0.0,0.000273,0.001097,0.003489,0.024238
