,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000256,0.0005,0.0,7e-06,3.6e-05,0.000232,0.003333
dr-ibt,500.0,0.000395,0.000543,0.0,4e-05,0.000171,0.000554,0.003222
dr-ibt (tau=0),500.0,0.039364,0.019685,0.00018,0.024784,0.037751,0.052934,0.09675
dm,500.0,0.046652,0.006787,0.027626,0.041963,0.046682,0.050927,0.068696
dr,500.0,0.00065,0.000913,0.0,7e-05,0.000276,0.000903,0.006671
mrdr,500.0,0.000432,0.000611,0.0,4.3e-05,0.000197,0.000549,0.004089
dr-os (oracle),500.0,0.000316,0.000699,0.0,4e-06,2.8e-05,0.000269,0.00694
dr-os,500.0,0.000638,0.000896,0.0,6.1e-05,0.000284,0.000859,0.00694
switch-dr (oracle),500.0,0.000341,0.000647,0.0,1.3e-05,9.9e-05,0.000378,0.006671
switch-dr,500.0,0.00065,0.000913,0.0,7e-05,0.000276,0.000903,0.006671
