,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,7.7e-05,0.000366,0.0,1e-06,5e-06,2.4e-05,0.005915
dr-ibt,500.0,0.0012,0.001409,0.0,0.000146,0.000688,0.001815,0.009918
dr-ibt (tau=0),500.0,0.002095,0.001868,0.0,0.000694,0.001714,0.002755,0.012066
dm,500.0,0.005154,0.002577,0.000147,0.003381,0.004622,0.0067,0.016187
dr,500.0,0.001153,0.001339,0.0,0.000198,0.000733,0.001576,0.007629
mrdr,500.0,0.001107,0.001299,0.0,0.000181,0.000704,0.001565,0.010027
dr-os (oracle),500.0,7.3e-05,0.000255,0.0,2e-06,1e-05,3.4e-05,0.002696
dr-os,500.0,0.001003,0.001292,0.0,0.0001,0.000448,0.001416,0.006868
switch-dr (oracle),500.0,0.000107,0.000221,0.0,7e-06,3.7e-05,0.000123,0.003092
switch-dr,500.0,0.001113,0.001333,0.0,0.000177,0.000612,0.001612,0.011261
