,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000101,0.000241,0.0,1e-06,6e-06,6.5e-05,0.001909
dr-ibt,500.0,0.001412,0.001421,0.0,0.000325,0.000942,0.002134,0.00779
dr-ibt (tau=0),500.0,0.001416,0.001796,0.0,0.000108,0.000499,0.002289,0.009578
dm,500.0,0.042031,0.006372,0.026784,0.03735,0.041669,0.046151,0.061322
dr,500.0,0.001768,0.002093,0.0,0.000223,0.001019,0.002576,0.013237
mrdr,500.0,0.001409,0.001479,0.0,0.000271,0.000991,0.002001,0.009153
dr-os (oracle),500.0,0.000109,0.000305,0.0,4e-06,2.4e-05,8.1e-05,0.003756
dr-os,500.0,0.001583,0.001925,0.0,0.000172,0.000879,0.002266,0.012493
switch-dr (oracle),500.0,0.000184,0.000321,0.0,1.6e-05,6.9e-05,0.000221,0.003458
switch-dr,500.0,0.001768,0.002093,0.0,0.000223,0.001019,0.002576,0.013237
