,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000106,0.000338,0.0,2e-06,1.4e-05,5.3e-05,0.004802
dr-ibt,500.0,0.000848,0.001303,0.0,8.3e-05,0.000323,0.001116,0.010133
dr-ibt (tau=0),500.0,0.003288,0.001956,4.1e-05,0.001861,0.002984,0.004383,0.012875
dm,500.0,0.006406,0.002813,0.000727,0.004218,0.006239,0.008085,0.015917
dr,500.0,0.000933,0.001492,0.0,0.000111,0.000424,0.001054,0.010464
mrdr,500.0,0.000861,0.001301,0.0,0.0001,0.000439,0.001068,0.012299
dr-os (oracle),500.0,0.000135,0.000411,0.0,1e-06,8e-06,4.9e-05,0.004097
dr-os,500.0,0.000737,0.001028,0.0,7.4e-05,0.000338,0.000984,0.007204
switch-dr (oracle),500.0,0.000146,0.000418,0.0,8e-06,3.5e-05,0.000112,0.005052
switch-dr,500.0,0.000952,0.001492,0.0,9.4e-05,0.000377,0.001141,0.010572
