,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000452,0.00081,0.0,1e-06,8.6e-05,0.000556,0.005254
dr-ibt,500.0,0.00082,0.001017,0.0,0.000116,0.000421,0.001156,0.006189
dr-ibt (tau=0),500.0,0.005397,0.005008,0.0,0.001728,0.00391,0.007885,0.032192
dm,500.0,0.005078,0.002233,0.000571,0.00339,0.004865,0.006505,0.011946
dr,500.0,0.000794,0.001094,0.0,9.1e-05,0.000366,0.001074,0.01037
mrdr,500.0,0.000763,0.000975,0.0,8.9e-05,0.000389,0.0011,0.008239
dr-os (oracle),500.0,0.000102,0.000314,0.0,1e-06,9e-06,3.4e-05,0.003508
dr-os,500.0,0.000782,0.001066,0.0,7.6e-05,0.000376,0.001043,0.006674
switch-dr (oracle),500.0,0.000109,0.000296,0.0,4e-06,1.8e-05,6.8e-05,0.003764
switch-dr,500.0,0.000797,0.00094,0.0,0.000115,0.000456,0.001227,0.005972
