,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.001642,0.004078,0.0,2e-06,6.5e-05,0.001305,0.047458
dr-ibt,500.0,0.006414,0.00843,0.0,0.000716,0.003261,0.008686,0.05915
dr-ibt (tau=0),500.0,0.004701,0.008048,0.0,0.000435,0.001754,0.005441,0.087366
dm,500.0,0.052915,0.019585,0.004046,0.038941,0.052558,0.064113,0.113001
dr,500.0,0.006922,0.009309,0.0,0.000697,0.003595,0.009046,0.063546
mrdr,500.0,0.005214,0.007354,0.0,0.000681,0.002616,0.0065,0.05646
dr-os (oracle),500.0,0.003265,0.006805,0.0,2.1e-05,0.000204,0.0038,0.064204
dr-os,500.0,0.006794,0.009123,0.0,0.000736,0.003613,0.008762,0.064204
switch-dr (oracle),500.0,0.003364,0.006688,0.0,0.000142,0.000683,0.003573,0.063546
switch-dr,500.0,0.006922,0.009309,0.0,0.000697,0.003595,0.009046,0.063546
