,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000271,0.000659,0.0,3e-06,2.5e-05,0.000228,0.007712
dr-ibt,500.0,0.000854,0.001214,0.0,8.1e-05,0.000386,0.001154,0.009508
dr-ibt (tau=0),500.0,0.038439,0.025457,2.5e-05,0.017227,0.035349,0.05467,0.107251
dm,500.0,0.043238,0.009032,0.017007,0.036678,0.042753,0.048717,0.069969
dr,500.0,0.001247,0.001646,0.0,0.00014,0.000562,0.001671,0.010649
mrdr,500.0,0.000885,0.00122,0.0,0.000101,0.000385,0.001115,0.009276
dr-os (oracle),500.0,0.00082,0.001517,0.0,1.4e-05,0.00011,0.000817,0.010941
dr-os,500.0,0.001258,0.00166,0.0,0.000149,0.000584,0.001655,0.010941
switch-dr (oracle),500.0,0.000822,0.001429,0.0,4.8e-05,0.000239,0.000771,0.010649
switch-dr,500.0,0.001247,0.001646,0.0,0.00014,0.000562,0.001671,0.010649
