,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000387,0.000737,0.0,1e-06,3.2e-05,0.000423,0.006388
dr-ibt,500.0,0.000885,0.001164,0.0,7.2e-05,0.000387,0.001235,0.007244
dr-ibt (tau=0),500.0,0.003348,0.003161,1e-06,0.000924,0.002492,0.005014,0.019537
dm,500.0,0.005893,0.002634,0.000126,0.003975,0.005539,0.007339,0.014414
dr,500.0,0.000894,0.001282,0.0,8.8e-05,0.000395,0.001166,0.011028
mrdr,500.0,0.000868,0.001195,0.0,8.5e-05,0.000387,0.001192,0.010638
dr-os (oracle),500.0,0.000105,0.000317,0.0,1e-06,1e-05,4.1e-05,0.003623
dr-os,500.0,0.000868,0.001163,0.0,0.000107,0.00044,0.001211,0.007301
switch-dr (oracle),500.0,9.7e-05,0.000282,0.0,4e-06,2.3e-05,7.2e-05,0.003114
switch-dr,500.0,0.000864,0.001117,0.0,0.000119,0.000404,0.001219,0.00752
