,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,4.7e-05,0.000223,0.0,1e-06,6e-06,2.5e-05,0.004012
dr-ibt,500.0,0.001083,0.001378,0.0,0.000159,0.000582,0.001478,0.0101
dr-ibt (tau=0),500.0,0.001707,0.001374,0.0,0.000656,0.001406,0.002422,0.010725
dm,500.0,0.004032,0.00211,5e-06,0.002557,0.003678,0.005131,0.011722
dr,500.0,0.001095,0.00132,0.0,0.000142,0.000593,0.001539,0.009231
mrdr,500.0,0.001082,0.001301,0.0,0.000139,0.000627,0.001604,0.008686
dr-os (oracle),500.0,4.9e-05,0.000165,0.0,1e-06,7e-06,2.6e-05,0.001842
dr-os,500.0,0.000999,0.001246,0.0,0.000125,0.000572,0.001396,0.008051
switch-dr (oracle),500.0,0.000109,0.000173,0.0,1e-05,5.3e-05,0.000144,0.00195
switch-dr,500.0,0.001039,0.001337,0.0,0.000151,0.000573,0.001386,0.009513
