,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.00115,0.002197,0.0,3e-06,9.4e-05,0.001205,0.015022
dr-ibt,500.0,0.002044,0.002665,0.0,0.00024,0.000993,0.002758,0.016595
dr-ibt (tau=0),500.0,0.010339,0.012991,0.0,0.001422,0.005348,0.01355,0.080133
dm,500.0,0.00594,0.005137,0.0,0.001983,0.0046,0.008653,0.026765
dr,500.0,0.002431,0.003367,0.0,0.00025,0.001134,0.003389,0.026904
mrdr,500.0,0.00236,0.003293,0.0,0.00023,0.001184,0.003064,0.024286
dr-os (oracle),500.0,0.000748,0.002089,0.0,3e-06,2.2e-05,0.000287,0.020175
dr-os,500.0,0.002355,0.003608,0.0,0.000205,0.001202,0.003291,0.033155
switch-dr (oracle),500.0,0.000782,0.002036,0.0,1.8e-05,0.000117,0.00046,0.017981
switch-dr,500.0,0.002417,0.003262,0.0,0.000239,0.001035,0.003252,0.02271
