,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000187,0.000426,0.0,4e-06,2.2e-05,0.000141,0.004271
dr-ibt,500.0,0.00038,0.000548,0.0,3.3e-05,0.00016,0.00049,0.004213
dr-ibt (tau=0),500.0,0.03675,0.020604,0.000117,0.020092,0.034656,0.05314,0.095711
dm,500.0,0.046579,0.006461,0.029857,0.042128,0.046677,0.05098,0.064809
dr,500.0,0.000725,0.000999,0.0,9.7e-05,0.000343,0.000901,0.00888
mrdr,500.0,0.00041,0.000576,0.0,3.5e-05,0.000194,0.000536,0.004387
dr-os (oracle),500.0,0.000422,0.000782,0.0,5e-06,6e-05,0.000512,0.005367
dr-os,500.0,0.000723,0.000972,0.0,0.0001,0.000368,0.000945,0.00804
switch-dr (oracle),500.0,0.000372,0.000699,0.0,1.2e-05,9.1e-05,0.000394,0.005067
switch-dr,500.0,0.000725,0.000999,0.0,9.7e-05,0.000343,0.000901,0.00888
