,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000196,0.000427,0.0,1e-06,1.3e-05,0.000179,0.00278
dr-ibt,500.0,0.000456,0.000642,0.0,4.8e-05,0.000212,0.00062,0.005195
dr-ibt (tau=0),500.0,0.020651,0.01147,0.000339,0.01228,0.018894,0.027555,0.064061
dm,500.0,0.054385,0.007309,0.035734,0.049024,0.054181,0.059396,0.07474
dr,500.0,0.000916,0.001178,0.0,0.000125,0.000425,0.001278,0.007363
mrdr,500.0,0.000611,0.000934,0.0,7.4e-05,0.000295,0.000776,0.011264
dr-os (oracle),500.0,0.000504,0.000958,0.0,7e-06,5.8e-05,0.000543,0.007802
dr-os,500.0,0.000891,0.001129,0.0,0.000117,0.000437,0.001191,0.007802
switch-dr (oracle),500.0,0.000453,0.000844,0.0,1.7e-05,0.000108,0.000445,0.007363
switch-dr,500.0,0.000916,0.001178,0.0,0.000125,0.000425,0.001278,0.007363
