,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000514,0.000748,0.0,1.1e-05,0.000203,0.000712,0.00503
dr-ibt,500.0,0.000649,0.000819,0.0,8.1e-05,0.000335,0.000944,0.005055
dr-ibt (tau=0),500.0,0.027782,0.013239,0.001671,0.018096,0.02598,0.035501,0.079813
dm,500.0,0.051413,0.006708,0.03211,0.046428,0.051603,0.055983,0.070824
dr,500.0,0.000996,0.001409,0.0,8.8e-05,0.000393,0.001391,0.010866
mrdr,500.0,0.000689,0.000915,0.0,6.3e-05,0.000286,0.000943,0.005366
dr-os (oracle),500.0,0.000184,0.000494,0.0,4e-06,3e-05,0.000122,0.005236
dr-os,500.0,0.000893,0.001262,0.0,8.5e-05,0.000337,0.001205,0.009444
switch-dr (oracle),500.0,0.000232,0.000444,0.0,1.3e-05,8.3e-05,0.000273,0.004867
switch-dr,500.0,0.000996,0.001409,0.0,8.8e-05,0.000393,0.001391,0.010866
