,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000181,0.000541,0.0,0.0,5e-06,7e-05,0.004602
dr-ibt,500.0,0.001772,0.002439,0.0,0.000181,0.00081,0.0026,0.0157
dr-ibt (tau=0),500.0,0.002051,0.002635,0.0,0.000249,0.001047,0.003034,0.02443
dm,500.0,0.005176,0.00349,1e-06,0.002583,0.004796,0.007098,0.022671
dr,500.0,0.001874,0.002475,0.0,0.000176,0.000879,0.002573,0.018278
mrdr,500.0,0.001784,0.00226,0.0,0.000209,0.000856,0.002555,0.015069
dr-os (oracle),500.0,0.000167,0.000628,0.0,2e-06,1.5e-05,5.5e-05,0.006609
dr-os,500.0,0.001848,0.002323,0.0,0.000162,0.000988,0.002655,0.013506
switch-dr (oracle),500.0,0.000218,0.000588,0.0,1e-05,5.7e-05,0.000202,0.007044
switch-dr,500.0,0.001833,0.002358,0.0,0.000205,0.000924,0.002781,0.015623
