,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),500.0,0.000195,0.000446,0.0,1e-06,2.1e-05,0.000146,0.003351
dr-ibt,500.0,0.000563,0.000974,0.0,5.9e-05,0.000228,0.000612,0.007871
dr-ibt (tau=0),500.0,0.004953,0.005928,0.0,0.000562,0.002443,0.007738,0.043248
dm,500.0,0.05416,0.006701,0.034875,0.049555,0.053653,0.059275,0.072995
dr,500.0,0.000929,0.001398,0.0,9.6e-05,0.000384,0.001221,0.009349
mrdr,500.0,0.00049,0.000673,0.0,5.7e-05,0.000229,0.000694,0.005533
dr-os (oracle),500.0,0.000549,0.001,0.0,8e-06,7.6e-05,0.000609,0.009368
dr-os,500.0,0.000773,0.001043,0.0,9.6e-05,0.000368,0.001032,0.009368
switch-dr (oracle),500.0,0.000488,0.000886,0.0,2.3e-05,0.000144,0.000476,0.008994
switch-dr,500.0,0.000929,0.001398,0.0,9.6e-05,0.000384,0.001221,0.009349
