,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),300.0,0.045595,0.030516,0.0,0.025343,0.044005,0.064725,0.152406
dr-ibt,300.0,0.073743,0.023863,0.0237,0.055942,0.071136,0.088729,0.170556
dr-ibt (tau=0),300.0,0.072729,0.065173,2e-06,0.025493,0.060929,0.116421,0.394013
dm,300.0,0.376151,0.012584,0.344648,0.367626,0.375479,0.384793,0.410554
dr,300.0,0.07224,0.024317,0.007443,0.056149,0.070747,0.086119,0.141265
mrdr,300.0,0.072157,0.025819,0.018376,0.053597,0.068838,0.088857,0.180484
dr-os (oracle),300.0,0.076526,0.024428,0.014946,0.060989,0.076329,0.091892,0.158296
dr-os,300.0,0.076526,0.024428,0.014946,0.060989,0.076329,0.091892,0.158296
switch-dr (oracle),300.0,0.075412,0.025601,0.024219,0.056787,0.073142,0.090564,0.157676
switch-dr,300.0,0.075946,0.026022,0.024219,0.057071,0.07373,0.090843,0.163234
