,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),300.0,0.000238,0.00014,0.0,0.000133,0.000228,0.000311,0.000762
dr-ibt,300.0,0.000239,0.000143,1e-06,0.000132,0.000228,0.00031,0.000837
dr-ibt (tau=0),300.0,0.00245,0.000101,0.001691,0.002437,0.002473,0.002498,0.002597
dm,300.0,0.70608,0.006589,0.689505,0.701595,0.705819,0.711066,0.725203
dr,300.0,0.001522,0.002076,0.0,0.000125,0.000614,0.002021,0.011847
mrdr,300.0,0.00029,0.00028,0.0,8.6e-05,0.00022,0.000396,0.001877
dr-os (oracle),300.0,0.001249,0.001732,0.0,0.000125,0.000557,0.001805,0.014435
dr-os,300.0,0.001249,0.001732,0.0,0.000125,0.000557,0.001805,0.014435
switch-dr (oracle),300.0,0.00054,0.001105,0.0,2.6e-05,0.000124,0.000541,0.011808
switch-dr,300.0,0.001522,0.002076,0.0,0.000125,0.000614,0.002021,0.011847
