,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),300.0,0.022475,0.032585,0.0,0.001776,0.009484,0.031037,0.202463
dr-ibt,300.0,0.026136,0.035275,0.0,0.002522,0.011221,0.034007,0.197212
dr-ibt (tau=0),300.0,0.042175,0.046919,1.2e-05,0.008677,0.027344,0.058816,0.277421
dm,300.0,0.67152,0.044389,0.508681,0.644504,0.673857,0.700541,0.794475
dr,300.0,0.036759,0.052717,0.0,0.003784,0.015625,0.045936,0.355271
mrdr,300.0,0.016849,0.02299,1e-06,0.002456,0.007887,0.02365,0.149974
dr-os (oracle),300.0,0.024,0.030889,0.0,0.002842,0.012974,0.032444,0.16863
dr-os,300.0,0.035528,0.049554,0.0,0.003403,0.014835,0.04865,0.319037
switch-dr (oracle),300.0,0.020813,0.03006,0.0,0.001183,0.008992,0.026286,0.165421
switch-dr,300.0,0.036759,0.052717,0.0,0.003784,0.015625,0.045936,0.355271
