,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),300.0,0.000316,0.000229,0.0,0.000126,0.000284,0.000475,0.001048
dr-ibt,300.0,0.000339,0.000254,1e-06,0.000146,0.000302,0.00048,0.001374
dr-ibt (tau=0),300.0,0.000681,0.000268,1.1e-05,0.000551,0.000693,0.000824,0.003797
dm,300.0,0.70144,0.011712,0.661125,0.69355,0.702524,0.710187,0.727763
dr,300.0,0.00382,0.005215,0.0,0.000441,0.001757,0.004993,0.034832
mrdr,300.0,0.000775,0.000976,0.0,7.9e-05,0.000337,0.00127,0.005788
dr-os (oracle),300.0,0.003543,0.004707,0.0,0.000343,0.001656,0.00426,0.029172
dr-os,300.0,0.003543,0.004707,0.0,0.000343,0.001656,0.00426,0.029172
switch-dr (oracle),300.0,0.002086,0.003336,0.0,0.000122,0.000716,0.002362,0.021497
switch-dr,300.0,0.00382,0.005215,0.0,0.000441,0.001757,0.004993,0.034832
