,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),300.0,0.000175,0.000192,0.0,1.4e-05,0.000107,0.000277,0.001231
dr-ibt,300.0,0.000178,0.000183,0.0,2.7e-05,0.000115,0.000295,0.000925
dr-ibt (tau=0),300.0,0.001528,0.000266,0.001142,0.001453,0.001508,0.001557,0.004881
dm,300.0,0.722296,0.011756,0.676016,0.71488,0.722717,0.730145,0.750042
dr,300.0,0.004551,0.006552,0.0,0.000417,0.00183,0.00602,0.044055
mrdr,300.0,0.000775,0.001082,0.0,8.9e-05,0.000334,0.001093,0.007287
dr-os (oracle),300.0,0.00439,0.005921,0.0,0.000498,0.001644,0.006293,0.036914
dr-os,300.0,0.00439,0.005921,0.0,0.000498,0.001644,0.006293,0.036914
switch-dr (oracle),300.0,0.002343,0.003853,0.0,0.000108,0.000602,0.002945,0.024577
switch-dr,300.0,0.004551,0.006552,0.0,0.000417,0.00183,0.00602,0.044055
