,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),300.0,0.085521,0.048662,0.000449,0.046008,0.080459,0.11717,0.245829
dr-ibt,300.0,0.092678,0.047823,0.005647,0.057465,0.088107,0.116391,0.275123
dr-ibt (tau=0),300.0,0.328916,0.028316,0.238934,0.308871,0.3315,0.346668,0.405215
dm,300.0,0.369549,0.026599,0.295078,0.350551,0.367877,0.388755,0.443365
dr,300.0,0.079693,0.047725,0.000448,0.043692,0.072813,0.109176,0.251896
mrdr,300.0,0.078414,0.050441,1e-06,0.037639,0.07193,0.109497,0.268663
dr-os (oracle),300.0,0.081138,0.045565,0.000132,0.04932,0.075976,0.109378,0.24903
dr-os,300.0,0.081138,0.045565,0.000132,0.04932,0.075976,0.109378,0.24903
switch-dr (oracle),300.0,0.076533,0.046995,0.003619,0.041046,0.070913,0.100683,0.233984
switch-dr,300.0,0.077993,0.047654,0.003619,0.042003,0.071284,0.105264,0.233984
