,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),300.0,0.087595,0.068191,1.3e-05,0.034059,0.069762,0.136947,0.318307
dr-ibt,300.0,0.14106,0.091492,0.003016,0.069306,0.124172,0.184867,0.531689
dr-ibt (tau=0),300.0,0.315226,0.044824,0.218909,0.282359,0.312093,0.342468,0.462098
dm,300.0,0.355362,0.047882,0.238909,0.324607,0.352071,0.383394,0.527347
dr,300.0,0.092407,0.0804,2e-06,0.024982,0.073487,0.135308,0.421593
mrdr,300.0,0.093321,0.08791,5e-06,0.028605,0.062825,0.133889,0.514027
dr-os (oracle),300.0,0.090146,0.076648,0.000129,0.029857,0.073928,0.140687,0.387887
dr-os,300.0,0.091218,0.080336,0.000129,0.029857,0.073928,0.140687,0.528029
switch-dr (oracle),300.0,0.083638,0.071117,0.0,0.027956,0.071308,0.118687,0.374438
switch-dr,300.0,0.088041,0.073988,0.0,0.02896,0.075588,0.126675,0.374438
