,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),300.0,5e-06,5e-06,0.0,1e-06,3e-06,7e-06,3.4e-05
dr-ibt,300.0,0.06898,0.014065,0.038403,0.059295,0.067583,0.077244,0.107119
dr-ibt (tau=0),300.0,0.000462,0.000117,2e-05,0.000382,0.00047,0.000536,0.00079
dm,300.0,0.364791,0.00745,0.342453,0.360543,0.36528,0.369541,0.384901
dr,300.0,0.069225,0.013005,0.035483,0.060007,0.068331,0.077764,0.111702
mrdr,300.0,0.068556,0.011658,0.042114,0.060068,0.068711,0.075746,0.104615
dr-os (oracle),300.0,0.071372,0.013523,0.040104,0.061796,0.070588,0.080416,0.112762
dr-os,300.0,0.071372,0.013523,0.040104,0.061796,0.070588,0.080416,0.112762
switch-dr (oracle),300.0,0.069651,0.013446,0.0387,0.060226,0.068634,0.078997,0.107941
switch-dr,300.0,0.069968,0.013598,0.0387,0.060324,0.068978,0.07929,0.109062
