,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),300.0,0.000321,0.000251,0.0,0.000105,0.000263,0.000483,0.001381
dr-ibt,300.0,0.000323,0.000252,0.0,0.000113,0.00027,0.000482,0.001397
dr-ibt (tau=0),300.0,0.002421,0.000205,8.1e-05,0.002385,0.002446,0.0025,0.002682
dm,300.0,0.701343,0.011664,0.665662,0.692361,0.701937,0.709156,0.734598
dr,300.0,0.004099,0.005268,0.0,0.0004,0.002167,0.005418,0.028173
mrdr,300.0,0.000862,0.001077,0.0,8.1e-05,0.000431,0.001273,0.00585
dr-os (oracle),300.0,0.003616,0.004602,0.0,0.000435,0.001722,0.004888,0.023197
dr-os,300.0,0.003616,0.004602,0.0,0.000435,0.001722,0.004888,0.023197
switch-dr (oracle),300.0,0.001953,0.00313,0.0,7.4e-05,0.000615,0.002485,0.017842
switch-dr,300.0,0.004099,0.005268,0.0,0.0004,0.002167,0.005418,0.028173
