,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),300.0,0.071139,0.041766,0.002272,0.037568,0.064015,0.098588,0.199367
dr-ibt,300.0,0.081007,0.04642,0.004214,0.046557,0.073312,0.105066,0.253354
dr-ibt (tau=0),300.0,0.317706,0.026581,0.248758,0.300196,0.316936,0.333268,0.389637
dm,300.0,0.357585,0.025519,0.309421,0.33978,0.356711,0.371677,0.454616
dr,300.0,0.069445,0.04064,8e-06,0.03926,0.064549,0.090125,0.211147
mrdr,300.0,0.073313,0.0468,1.9e-05,0.036716,0.06531,0.101878,0.26075
dr-os (oracle),300.0,0.081408,0.042622,0.001542,0.050414,0.076445,0.108669,0.217145
dr-os,300.0,0.081408,0.042622,0.001542,0.050414,0.076445,0.108669,0.217145
switch-dr (oracle),300.0,0.074173,0.040094,6.4e-05,0.04494,0.068685,0.09948,0.211187
switch-dr,300.0,0.076201,0.041433,6.4e-05,0.045572,0.069969,0.100599,0.211187
