,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),300.0,0.000442,0.000852,0.0,1.9e-05,0.000149,0.00045,0.00523
dr-ibt,300.0,0.00077,0.001875,0.0,5.6e-05,0.00022,0.000561,0.011931
dr-ibt (tau=0),300.0,0.001932,0.000411,0.000977,0.001798,0.001883,0.001959,0.00523
dm,300.0,0.692482,0.022964,0.623895,0.679401,0.693537,0.706356,0.751171
dr,300.0,0.01471,0.022408,1e-06,0.001223,0.005926,0.018695,0.196763
mrdr,300.0,0.004204,0.006255,0.0,0.000361,0.001733,0.005342,0.044168
dr-os (oracle),300.0,0.012239,0.015798,1e-06,0.001272,0.006235,0.017961,0.095854
dr-os,300.0,0.013941,0.020424,1e-06,0.001272,0.006235,0.018222,0.16238
switch-dr (oracle),300.0,0.007701,0.013509,0.0,0.000349,0.002257,0.009454,0.092675
switch-dr,300.0,0.01471,0.022408,1e-06,0.001223,0.005926,0.018695,0.196763
