,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),300.0,0.000707,0.001872,0.0,0.000161,0.00042,0.000914,0.030903
dr-ibt,300.0,0.000994,0.002689,0.0,0.000212,0.000447,0.000972,0.040391
dr-ibt (tau=0),300.0,0.002619,0.001704,1.9e-05,0.002498,0.002644,0.00273,0.030903
dm,300.0,0.681575,0.024805,0.58123,0.666293,0.680952,0.697725,0.764123
dr,300.0,0.015424,0.020237,7e-06,0.001672,0.007074,0.020616,0.112167
mrdr,300.0,0.004727,0.007165,0.0,0.000397,0.00195,0.005686,0.042994
dr-os (oracle),300.0,0.01338,0.015932,0.0,0.001594,0.00686,0.021079,0.091793
dr-os,300.0,0.01458,0.018592,0.0,0.001594,0.00686,0.021239,0.099889
switch-dr (oracle),300.0,0.00819,0.013234,0.0,0.00065,0.002711,0.008273,0.086604
switch-dr,300.0,0.015424,0.020237,7e-06,0.001672,0.007074,0.020616,0.112167
