,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),300.0,0.09182,0.07792,3e-06,0.033177,0.073313,0.123951,0.39472
dr-ibt,300.0,0.140857,0.088575,0.006499,0.075456,0.120982,0.190076,0.590045
dr-ibt (tau=0),300.0,0.32346,0.046713,0.211613,0.291342,0.322924,0.351456,0.46186
dm,300.0,0.359688,0.045775,0.240353,0.33029,0.356933,0.389392,0.534252
dr,300.0,0.090728,0.078996,0.0,0.028041,0.071143,0.13383,0.537995
mrdr,300.0,0.090301,0.082283,4e-06,0.025465,0.070478,0.124206,0.437421
dr-os (oracle),300.0,0.089582,0.071042,2e-06,0.037123,0.074149,0.131631,0.341611
dr-os,300.0,0.089839,0.071099,2e-06,0.037553,0.074876,0.131631,0.356264
switch-dr (oracle),300.0,0.086846,0.077979,0.0,0.025721,0.063906,0.13355,0.466212
switch-dr,300.0,0.0938,0.088075,2e-06,0.025857,0.067689,0.140762,0.673204
