,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),300.0,9.1e-05,0.000356,0.0,1e-06,3e-06,1.2e-05,0.003281
dr-ibt,300.0,0.071773,0.021666,0.02668,0.056462,0.067885,0.085871,0.154591
dr-ibt (tau=0),300.0,0.000367,0.000311,1e-06,0.000196,0.000337,0.000488,0.002879
dm,300.0,0.365043,0.012315,0.330981,0.356426,0.365652,0.373131,0.404963
dr,300.0,0.069436,0.020442,0.024926,0.054892,0.067988,0.084366,0.125728
mrdr,300.0,0.067903,0.021557,0.025783,0.051832,0.064224,0.081899,0.129461
dr-os (oracle),300.0,0.071496,0.02129,0.021928,0.056019,0.071129,0.084409,0.134307
dr-os,300.0,0.071496,0.02129,0.021928,0.056019,0.071129,0.084409,0.134307
switch-dr (oracle),300.0,0.070018,0.020951,0.016725,0.055824,0.068389,0.083344,0.128251
switch-dr,300.0,0.070351,0.021099,0.016725,0.055824,0.069063,0.083969,0.128251
