,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),300.0,0.000249,0.000219,0.0,6.6e-05,0.00019,0.000381,0.000914
dr-ibt,300.0,0.00025,0.000218,0.0,6.8e-05,0.000193,0.000379,0.00091
dr-ibt (tau=0),300.0,0.002302,8.3e-05,0.001891,0.00225,0.002308,0.002363,0.002466
dm,300.0,0.719103,0.011578,0.678676,0.711798,0.71847,0.725824,0.75263
dr,300.0,0.004715,0.007997,0.0,0.000414,0.001723,0.005265,0.078524
mrdr,300.0,0.000643,0.000929,0.0,0.0001,0.000317,0.000872,0.010033
dr-os (oracle),300.0,0.004162,0.006519,0.0,0.00035,0.001626,0.004702,0.038196
dr-os,300.0,0.004261,0.007226,0.0,0.00035,0.001626,0.004702,0.067941
switch-dr (oracle),300.0,0.002276,0.004403,0.0,0.000112,0.000602,0.002373,0.028337
switch-dr,300.0,0.004715,0.007997,0.0,0.000414,0.001723,0.005265,0.078524
