,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),300.0,0.048131,0.029531,0.0,0.027206,0.048833,0.06844,0.124973
dr-ibt,300.0,0.073905,0.021144,0.035647,0.057471,0.070758,0.084808,0.140607
dr-ibt (tau=0),300.0,0.077658,0.069949,4e-06,0.027382,0.065754,0.115738,0.490991
dm,300.0,0.372557,0.013795,0.335266,0.363327,0.373472,0.38107,0.412309
dr,300.0,0.074061,0.021792,0.016444,0.059846,0.072137,0.084272,0.171351
mrdr,300.0,0.075,0.021884,0.028258,0.059817,0.072266,0.088815,0.137317
dr-os (oracle),300.0,0.078324,0.022343,0.022941,0.063769,0.076278,0.093462,0.135802
dr-os,300.0,0.078324,0.022343,0.022941,0.063769,0.076278,0.093462,0.135802
switch-dr (oracle),300.0,0.074786,0.021517,0.024183,0.058467,0.07302,0.090109,0.143752
switch-dr,300.0,0.0755,0.021781,0.024183,0.05909,0.073772,0.091808,0.143752
