,count,mean,std,min,25%,50%,75%,max
dr-ibt (oracle),300.0,0.000145,0.000152,0.0,2.6e-05,9.3e-05,0.000215,0.000923
dr-ibt,300.0,0.000149,0.00015,0.0,3.6e-05,9.5e-05,0.000219,0.000919
dr-ibt (tau=0),300.0,0.001993,6.9e-05,0.001728,0.001948,0.001995,0.002039,0.002156
dm,300.0,0.718061,0.010935,0.685861,0.711098,0.717913,0.724797,0.756737
dr,300.0,0.003557,0.005132,0.0,0.00029,0.001623,0.004721,0.037426
mrdr,300.0,0.000623,0.000819,0.0,8.2e-05,0.000334,0.000839,0.005727
dr-os (oracle),300.0,0.003459,0.005182,0.0,0.00032,0.001669,0.004591,0.041161
dr-os,300.0,0.003459,0.005182,0.0,0.00032,0.001669,0.004591,0.041161
switch-dr (oracle),300.0,0.002241,0.004241,0.0,7.2e-05,0.00077,0.002714,0.037426
switch-dr,300.0,0.003557,0.005132,0.0,0.00029,0.001623,0.004721,0.037426
